id,name,link,status,location,about,details,images,highlights
2119,Bin Dhaen Holding Building Karama,https://www.bayut.com/buildings/bin-dhaen-holding-building-karama/,Ready, Al Karama,"Bin Dhaen Holding Building Karama is a low-rise building in Al Karama, a popular mixed-use community in Dubai. The building has 4 floors and offers 2-bedroom apartments besides retail options on the ground floor. Bin Dhaen Holding Building Karama is developed by Bin Dhaen Holding.","['Type of building :  Residential', 'Location :  Al Karama', 'Developer :  Bin Dhaen Holding', 'Number of floors :  4', 'Unit type :  2-bedroom apartments', 'Type of ownership :  Leasehold']","['https://assets.bayut.com/content/Bin_Dhaen_Holding_Building_Karama_27102021_c7a004f4e1.jpg?w=3840', 'https://assets.bayut.com/content/Bin_Dhaen_Holding_Building_Parking_27102021_5c1567194b.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_Dubai_26072021_41b05bab5f.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby', 'FAQs']"
2120,Wasl Aqua,https://www.bayut.com/buildings/wasl-aqua/,Ready, Al Karama,"Wasl Aqua is a 4-storey building in Al Karama, Dubai. Also known as Aqua Wasl, the building offers 1 and 2-bedroom apartments featuring excellent facilities. These include basement level parking and a gymnasium. There are a couple of retail stores and services on the ground level as well.",[],"['https://assets.bayut.com/content/wasl_Aqua_22_04_2021_88abef79a4.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_10_04_2020_009b5ff34e.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby', 'FAQs']"
2121,Wasl Onyx,https://www.bayut.com/buildings/wasl-onyx/,Ready, Al Karama,"Developed by Wasl Properties, Wasl Onyx is one of the two projects designed to bring urban lifestyle to Al Karma. This residential building has one basement floor, one ground floor and three residential floors. It houses 69 apartments with a mix of 1, 2 and 3-bedroom units. All apartments have built-in wardrobes, while some units also have a maid’s room. Residents can enjoy many facilities in the building like a gym and a rooftop swimming pool. Moreover, the building has many retail stores on the ground floor with a pharmacy, a supermarket and a salon. The establishment also has several bus stations and restaurants accessible within a 5-minute walk because of its central location.","['Type of building :  Residential', 'Location :  Al Karama', 'Number of floors :  one basement, 3 floors (above ground)', 'Number of units :  69 units', 'Unit type :  1, 2 and 3-bedroom apartments', 'Type of ownership :  Freehold', 'Amenities :  Gymnasium, swimming pool, play area']","['https://assets.bayut.com/content/Wasl_Onyx_Cover_15_07_824ee03e52.jpg?w=3840', 'https://assets.bayut.com/content/Karama_Wasl_Onyx_Pharmacy_20210624_1_01890f5726.jpg?w=3840', 'https://assets.bayut.com/content/Karama_Wasl_Onyx_Supermarket_20210624_3_5e426e3df7.jpg?w=3840', 'https://assets.bayut.com/content/dubai_frame_513ac802e9.jpg?w=3840']","['Parking', 'Gym', 'Pet-friendly', 'Renting property', 'Getting around', 'Restaurants nearby', 'FAQs']"
2122,Al Sharafi Building,https://www.bayut.com/buildings/al-sharafi-building/,Ready, Al Karama,"Al Sharafi Building is a six-building complex. The property offers studio, 1 and 2-bedroom apartments. There is security and CCTV camera surveillance available for the safety of all residents. The property has a gym and a swimming pool too. The bigger apartments have study rooms as well. The residents have reserved parking available. There is a children’s play area as well and the property is pet-friendly.",[],"['https://assets.bayut.com/content/Al_Sharafi_Building_Cover_15_02_c836670b3c.jpg?w=3840', 'https://assets.bayut.com/content/Al_shraifi_karama_Street_View_1_20200330_954dcbbba7.jpg?w=3840', 'https://assets.bayut.com/content/zabeel_park_8da3ee17e9.jpg?w=3840']","['Parking', 'Gym', 'Pet-Friendly', 'Renting Property', 'Getting Around', 'Supermarkets', 'Major Landmarks']"
2123,Al Wasl Hub,https://www.bayut.com/buildings/wasl-hub/,Ready, Al Karama,"Al Wasl Hub is a residential complex in Al Karama, Dubai. Developed by Wasl Properties in 2016, the project has four buildings featuring 1, 2 and 3-bedroom apartments. Besides this, the development also has retail spaces, cafes and restaurants.","['Type of building :  Residential', 'Location :  Al Karama', 'Developer :  Wasl Properties', 'Date of completion :  2016', 'Number of units :  312 units', 'Unit type :  1, 2 and 3-bedroom apartments, retail shops, restaurants and cafes', 'Type of ownership :  Leasehold', 'Amenities :  Gym, pool and play area for kids']","['https://assets.bayut.com/content/Wasl_Hub_Buildingvector171120_e1f458a81a.jpg?w=3840', 'https://assets.bayut.com/content/ADCB_metro_station_179e9f237f.jpg?w=3840', 'https://assets.bayut.com/content/dubai_frame_65629480de.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby', 'FAQs']"
2124,Hamsah A,https://www.bayut.com/buildings/hamsah-a/,Ready, Al Karama,"Hamsah A is a mix-used building in Al Karama, Dubai. The tower offers 1 and 2-bedroom apartments. There is parking available for all residents and office goers. There are conference rooms for formal meetings and the offices have pantry areas too. The property has security and CCTV camera surveillance for safety as well. Hamsah A Building has a gym and swimming pool within the building.","['Type of building :  Mixed-Use', 'Location :  Al Karama', 'Developer :  Dubai Development', 'Number of floors :  6', 'Unit type :  1 and 2-bedroom apartments and office spaces', 'Amenities :  Parking, swimming pool, gym, business centre and conference room']","['https://assets.bayut.com/content/Hamsah_A_Building_Cover_08_04_7421a63f21.jpg?w=3840', 'https://assets.bayut.com/content/Karama_Hamsah_A_Building_Building_Images_20210402_5_8f5480d47b.jpg?w=3840', 'https://assets.bayut.com/content/zabeel_park_57ebeeb413.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby', 'FAQs']"
2125,Wasl Ivory,https://www.bayut.com/buildings/wasl-ivory/,Ready, Al Karama,"Wasl Ivory is in Al Karama. It is a residential apartment building, but it has retail shops on the ground floor. It offers 1, 2 and 3-bedroom units. The bedrooms have built-in wardrobes. There is basement parking available. Some units are allotted multiple parking spaces. 3-bedroom apartments have maid’s rooms. The building has a gym and swimming pool. There’s a kid’s play area as well. The building offers 24-hour maintenance services.",[],"['https://assets.bayut.com/content/Wasl_Ivory_Cover_08_04_2321a390d1.jpg?w=3840', 'https://assets.bayut.com/content/Karama_Wasl_Ivory_Building_Images_20210402_4_c4df18237a.jpg?w=3840', 'https://assets.bayut.com/content/zabeel_park_37252f6af7.jpg?w=3840']","['Parking', 'Gym', 'Renting Property', 'Getting Around', 'Supermarkets', 'Major Landmarks']"
2126,Wasl Opal,https://www.bayut.com/buildings/wasl-opal/,Ready, Al Karama,"Wasl Opal in Al Karama, Dubai, includes 90 apartments divided into 1 and 2-bedroom units. Wasl Opal is part of an eight-building complex and it is also pet-friendly. This specific property has 4 floors. It has underground parking available for all residents. The apartments are spacious and have balconies as well.",[],"['https://assets.bayut.com/content/Cover_Image_Wasl_Opal_090321_6947e9f7e3.jpg?w=3840', 'https://assets.bayut.com/content/Wasl_Opal_karama_Parking_1_20200330_53d93f2343.jpg?w=3840', 'https://assets.bayut.com/content/zabeel_park_29f1798c5e.jpg?w=3840']","['Parking', 'Gym', 'Renting Property', 'Getting Around', 'Supermarkets', 'Major Landmarks']"
2127,Al Attar Business Centre Karama,https://www.bayut.com/buildings/al-attar-business-centre-karama/,Ready,None,"Al Attar Business Centre Karama Business Centre is an office building in Al Karama, Dubai. It has six storeys above the ground floor. The development has shops on the ground floor and fitted offices in the rest of the building. It offers various facilities for its tenants, such as covered parking and high-speed elevators.",[],['https://assets.bayut.com/content/Cover_image_Al_Attar_Business_Centre_1_813177088c.jpg?w=3840'],"['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2128,Al Rais Building,https://www.bayut.com/buildings/al-rais-building/,Ready, Al Karama,"Situated on 1st Street, the building is near BurJuman Shopping Mall. Oud Mehta Road and Al Ittihad Road provide residents easy access to the rest of the city.",[],"['https://assets.bayut.com/content/Al_Rais_Building_Cover_13_04_2020_3b2f570429.jpg?w=3840', 'https://assets.bayut.com/content/covered_parking_on_ground_floor_13_04_2020_329967002d.jpg?w=3840', 'https://assets.bayut.com/content/Al_Rais_Building_Karamah_Street_view_13_04_2020_40e3d7b3ca.jpg?w=3840', 'https://assets.bayut.com/content/Paid_Parking_Al_Rais_Building_13_04_2020_117802f44b.jpg?w=3840', 'https://assets.bayut.com/content/Al_Rais_Building_Karamah_Cafeteria_13_04_2020_793eaafbfd.jpg?w=3840', 'https://assets.bayut.com/content/Al_Rais_Building_Karamah_Grocery_13_04_2020_da072d528b.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_13_04_2020_ARB_1024x444_7eea766ee3.jpg?w=3840', 'https://assets.bayut.com/content/Creek_park_13_4_2020_ARB_7c65a7025e.jpg?w=3840', 'https://assets.bayut.com/content/Wafi_Mall_13_4_2020_ARB_388ec15506.jpg?w=3840']",['Al Rais is a low-rise residential building located in Al Karama. It consists of three floors above the ground. Apartments in Al Rais Building include studios and 1 and 2-bed units. The ground floor has parking and retail space.']
2129,Al Kifaf Apartments,https://www.bayut.com/buildings/al-kifaf-apartments/,Ready, Bur Dubai,"Al Kifaf Apartments is a residential building located in Al Karama, Bur Dubai. The building consists of four floors and features 1 and 2-bedroom apartments. Amenities in the building include separate gyms for ladies and gents, a swimming pool and a kids play area. Al Kifaf Apartments for sale are an affordable option for anyone who is looking to invest.",[],"['https://assets.bayut.com/content/Al_Kifaf_Apartments_Cover_14_10_a434292f6a.jpg?w=3840', 'https://assets.bayut.com/content/Al_Kifaf_Apartments_Parking_15_10_4a6915be9e.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Frame_13_10_0e1550d1b2.jpg?w=3840', 'https://assets.bayut.com/content/Al_Fahidi_Historcial_District_13_10_2b38e490b4.jpg?w=3840']","['Parking', 'Fitness Facilities', 'Renting Property', 'Getting Around', 'Nearby Landmarks']"
2130,Al Manzel,https://www.bayut.com/buildings/al-manzel-building-karama/,Ready, Al Karama,"Like other residential buildings in Al Karama, Al Manzel Building is a low-rise building with five floors. It consists of 1 and 2-bedroom apartments and features facilities including covered parking, 24-hour security and maintenance, a swimming pool, kid’s play area and a fully-equipped gym. The building is very close to Sheikh Zayed Road and Zabeel Park is accessible within a few minutes drive.","['Type of building :  Residential', 'Location :  Al Karama', 'Number of floors :  5', 'Unit type :  1 and 2-bedroom apartments', 'Amenities :  Gymnasium, swimming pool, play area']","['https://assets.bayut.com/content/Al_Manzel_Cover_30_06_98a31318df.jpg?w=3840', 'https://assets.bayut.com/content/Karama_Al_Manzel_Street_View_20210624_6_79897d170f.jpg?w=3840', 'https://assets.bayut.com/content/Karama_Al_Manzel_Parking_Spaces_20210624_4_6724090f54.jpg?w=3840', 'https://assets.bayut.com/content/5_3_540831839d.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2131,Ayedh Tower,https://www.bayut.com/buildings/ayedh-tower/,Ready, Bur Dubai,"Ayedh Tower is a 17-storey residential tower in Al Jaddaf, Bur Dubai. It was developed by Ayedh Dajem Real Estate Development in 2020. The architectural consultant of the building was BH NS Engineering Consultants, while the main contractor of the building was Aroma International Building Contractors. It features 1 and 2-bedroom apartments with several facilities like a gym, swimming pool and play area for kids.","['Type of building :  Residential ', 'Location :  Bur Dubai ', 'Developer :  Ayedh Dajem Real Estate Development', 'Date of completion :  2020', 'Number of floors :  17 storeys', 'Unit type :  1 and 2-bedroom apartments', 'Amenities :  Gym, pool, and kids play area']","['https://assets.bayut.com/content/Ayedh_Tower_Bur_D_Ubai_Cover_21_03_ba80285296.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Frame_Ayedh_Tower_f4eb21a895.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
2132,Occidental Al Jaddaf,https://www.bayut.com/buildings/occidental-al-jaddaf/,Ready, Al Jaddaf,"Occidental Al Jaddaf is a 4-star hotel building in Al Jaddaf, Dubai. Located on Latifa Hospital Street, the 14-storey tower offers studio, 1, 2 and 3-bedroom apartments besides covered parking, elevators, security, fitness, leisure, dining and self-care facilities.",[],"['https://assets.bayut.com/content/Occidental_Al_Jaddaf_24022022_578a0cc421.jpg?w=3840', 'https://assets.bayut.com/content/Creek_Park_24022022_5371863ae6.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2133,Battersea Residence,https://www.bayut.com/buildings/battersea-residence/,Ready, Al Jaddaf,"Battersea Residence is a high-rise residential tower in Al Jaddaf developed by Ali Abdulla Mohammad Alshirawa and designed by Eng. Adnan Saffarini. It was launched in 2017 and completed in 2021. The residential tower has 14 floors and offers studio, 1, 2 and 3-bedroom apartments.","['Type of building :  Residential', 'Location :  Al Jaddaf', 'Developer :  Ali Abdulla Mohammad Alshirawa', 'Date of completion :  2021', 'Number of floors :  14', 'Unit type :  Studio, 1, 2 and 3-bedroom apartments', 'Type of ownership :  Leasehold', 'Amenities :  Gym and swimming pool']","['https://assets.bayut.com/content/Battersea_Residence_Bur_Dubai_15022022_a33aa5f34e.jpg?w=3840', 'https://assets.bayut.com/content/Battersea_Residence_Building_view_4f2c4a797a.jpg?w=3840', 'https://assets.bayut.com/content/Battersea_Residence_Parking_Spaces_09022022_2_035bcad27b.jpg?w=3840', 'https://assets.bayut.com/content/Battersea_Residence_Supermarket_15022022_6e9d98ecee.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Garden_Glow_2990aacf7a.jpg?w=3840', 'https://assets.bayut.com/content/The_Green_Planet_15_01_a31b139ed2.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
2134,The Probe Building Al Jaddaf,https://www.bayut.com/buildings/the-probe/,Ready,None,"The Probe is a mixed-use building in Al Jaddaf. It lies on Latifa Hospital Street, beside the Arabian Park hotel. The infrastructure of this building consists of one ground floor, two podium floors, two office floors and 12 residential floors, thus making a total height of 69.08 metres with 17 floors. Its exterior is made of a cream facade with greyish glass windows, which allow ample sunlight in the units.",[],"['https://assets.bayut.com/content/The_Probe_Building_2_15092021_7bd3441f84.jpg?w=3840', 'https://assets.bayut.com/content/The_Probe_Parking_2_15092021_93b220afe1.jpg?w=3840', 'https://assets.bayut.com/content/Zabeel_Park_2acc692df8.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
